run_id,repeat_id,batch_size,layers,tp_size,local_query_heads,topk,page_size,qk_latent_dim,value_latent_dim,active_kv_bytes_per_layer,layer_reuse_distance_bytes,l2_cache_bytes,executed_flops,decode_step_gpu_time_s,per_layer_gpu_time_s,achieved_tflops,warmup_steps,measured_steps,status,kernel_backend,dispatch_mode,dispatch_target,dispatch_group_sizes,dispatch_kernels_per_decode_step,plan_details,plan_num_blks_x,plan_num_blks_y,plan_kv_len_limit,plan_total_work_items,plan_active_clusters,plan_max_work_per_cluster,plan_work_histogram,gpu_name,gpu_index,hbm_total_gib,hbm_free_before_gib,allocated_tensor_gib,power_limit_w,default_power_limit_w,application_sm_clock_mhz,application_memory_clock_mhz,sm_clock_mhz_before,sm_clock_mhz_after,memory_clock_mhz_before,memory_clock_mhz_after,temperature_c_before,temperature_c_after,power_w_before,power_w_after,software_commit,torch_version,cuda_version,flashinfer_version,hostname,seed,error
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,0,4,78,8,8,2048,64,576,512,9437184,736100352,100663296,11123294208,0.002531665954589844,3.245725582807492e-05,4.3936658340859545,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[4],78,"{""4"":{""plan_active_clusters"":44,""plan_kv_len_limit"":192,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":44,""plan_work_histogram"":""{\""0\"":98,\""1\"":44}""}}",1,142,"{""4"":192}",44,44,1,"{""4"":""{\""0\"":98,\""1\"":44}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,0.810612253844738,200.0,350.0,2520.0,9001.0,2520.0,2520.0,9001.0,9001.0,43.0,47.0,91.34,119.11,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,1,4,78,8,8,2048,64,576,512,9437184,736100352,100663296,11123294208,0.002531717071533203,3.245791117350261e-05,4.393577123238243,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[4],78,"{""4"":{""plan_active_clusters"":44,""plan_kv_len_limit"":192,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":44,""plan_work_histogram"":""{\""0\"":98,\""1\"":44}""}}",1,142,"{""4"":192}",44,44,1,"{""4"":""{\""0\"":98,\""1\"":44}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,0.810612253844738,200.0,350.0,2520.0,9001.0,2520.0,2520.0,9001.0,9001.0,39.0,43.0,85.69,122.18,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,2,4,78,8,8,2048,64,576,512,9437184,736100352,100663296,11123294208,0.002531306304931641,3.245264493502104e-05,4.394290089006194,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[4],78,"{""4"":{""plan_active_clusters"":44,""plan_kv_len_limit"":192,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":44,""plan_work_histogram"":""{\""0\"":98,\""1\"":44}""}}",1,142,"{""4"":192}",44,44,1,"{""4"":""{\""0\"":98,\""1\"":44}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,0.810612253844738,200.0,350.0,2520.0,9001.0,2520.0,2520.0,9001.0,9001.0,43.0,47.0,88.23,108.26,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,3,4,78,8,8,2048,64,576,512,9437184,736100352,100663296,11123294208,0.002531471405029297,3.24547616029397e-05,4.394003497689625,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[4],78,"{""4"":{""plan_active_clusters"":44,""plan_kv_len_limit"":192,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":44,""plan_work_histogram"":""{\""0\"":98,\""1\"":44}""}}",1,142,"{""4"":192}",44,44,1,"{""4"":""{\""0\"":98,\""1\"":44}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,0.810612253844738,200.0,350.0,2520.0,9001.0,2520.0,2520.0,9001.0,9001.0,45.0,48.0,89.0,112.46,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,4,4,78,8,8,2048,64,576,512,9437184,736100352,100663296,11123294208,0.0025316864013671873,3.245751796624599e-05,4.393630349316995,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[4],78,"{""4"":{""plan_active_clusters"":44,""plan_kv_len_limit"":192,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":44,""plan_work_histogram"":""{\""0\"":98,\""1\"":44}""}}",1,142,"{""4"":192}",44,44,1,"{""4"":""{\""0\"":98,\""1\"":44}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,0.810612253844738,200.0,350.0,2520.0,9001.0,2520.0,2520.0,9001.0,9001.0,45.0,48.0,87.94,126.59,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,0,8,78,8,8,2048,64,576,512,18874368,1472200704,100663296,22246588416,0.00347109375,4.450120192307692e-05,6.40910042144497,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[8],78,"{""8"":{""plan_active_clusters"":64,""plan_kv_len_limit"":256,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":64,""plan_work_histogram"":""{\""0\"":78,\""1\"":64}""}}",1,142,"{""8"":256}",64,64,1,"{""8"":""{\""0\"":78,\""1\"":64}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,1.4962245002388954,200.0,350.0,2520.0,9001.0,2520.0,2295.0,9001.0,9001.0,42.0,46.0,88.53,128.17,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,1,8,78,8,8,2048,64,576,512,18874368,1472200704,100663296,22246588416,0.0034674478149414063,4.4454459165915466e-05,6.4158394309896565,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[8],78,"{""8"":{""plan_active_clusters"":64,""plan_kv_len_limit"":256,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":64,""plan_work_histogram"":""{\""0\"":78,\""1\"":64}""}}",1,142,"{""8"":256}",64,64,1,"{""8"":""{\""0\"":78,\""1\"":64}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,1.4962245002388954,200.0,350.0,2520.0,9001.0,2520.0,2400.0,9001.0,9001.0,43.0,47.0,90.44,121.36,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,2,8,78,8,8,2048,64,576,512,18874368,1472200704,100663296,22246588416,0.0034738995361328125,4.4537173540164265e-05,6.4039239432828206,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[8],78,"{""8"":{""plan_active_clusters"":64,""plan_kv_len_limit"":256,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":64,""plan_work_histogram"":""{\""0\"":78,\""1\"":64}""}}",1,142,"{""8"":256}",64,64,1,"{""8"":""{\""0\"":78,\""1\"":64}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,1.4962245002388954,200.0,350.0,2520.0,9001.0,2520.0,2460.0,9001.0,9001.0,44.0,48.0,87.42,140.26,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,3,8,78,8,8,2048,64,576,512,18874368,1472200704,100663296,22246588416,0.0034755059814453124,4.455776899288862e-05,6.400963927200208,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[8],78,"{""8"":{""plan_active_clusters"":64,""plan_kv_len_limit"":256,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":64,""plan_work_histogram"":""{\""0\"":78,\""1\"":64}""}}",1,142,"{""8"":256}",64,64,1,"{""8"":""{\""0\"":78,\""1\"":64}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,1.4962245002388954,200.0,350.0,2520.0,9001.0,2520.0,2355.0,9001.0,9001.0,44.0,48.0,90.37,123.04,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
2026-08-20_1125_glm51-dsa-layer-ring-formal-v01,4,8,78,8,8,2048,64,576,512,18874368,1472200704,100663296,22246588416,0.0034544024658203125,4.428721110026042e-05,6.440068473815524,20,100,measured,FlashInfer FA2 MLA; 78-layer active-KV ring,single kernel,16,[8],78,"{""8"":{""plan_active_clusters"":64,""plan_kv_len_limit"":256,""plan_max_work_per_cluster"":1,""plan_num_blks_x"":1,""plan_num_blks_y"":142,""plan_total_work_items"":64,""plan_work_histogram"":""{\""0\"":78,\""1\"":64}""}}",1,142,"{""8"":256}",64,64,1,"{""8"":""{\""0\"":78,\""1\"":64}""}",NVIDIA L40S,0,44.39215087890625,43.9549560546875,1.4962245002388954,200.0,350.0,2520.0,9001.0,2520.0,2310.0,9001.0,9001.0,41.0,45.0,82.33,132.71,63c33602cad3948bbfc8d3bf81ade72f958b991a,2.9.1+cu130,13.0,0.6.8.post1,omnisky,20260820,
